tetű,täi,ψείρα,вошник,laus,piojo,pidocchio,pou,míol cnis,louse,louse,虱,con rận,シラミ,이,เหา,kutu,bit,قملة,כינה,louse,जूं
kabóca,laulukaskas,τζιτζίκι,цикада,zikade,cigarra,cicala,cigale,ciocáid,cicada,cicada,蟬,ve sầu,蝉,매미,จักจั่น,jangkrik,ağustosböceği,الزيز,צִיקָדָה,cicada,सिकाडा
levéltetv,kirva,ψείρα των φυτών,тля,blattlaus,áfido,afide,puceron,aifid,ngorynnau,aphid,蚜,rệp,アブラムシ,진딧물,เพลี้ย,aphid,yaprak biti,أفيد,כְּנִימָה,aphid,सुगंधित
moly,koi,σκώρος,моль,motte,polilla,falena,papillon,leamhan,gwyfyn,moth,蛾,bướm đêm,蛾,나방,มอด,ngengat,güve,حشرة العتة,עָשׁ,nondo,शलभ
százlábú,tuhatjalkainen,σαρανταποδαρούσα,сороконожка,tausendfüßler,ciempiés,centopiedi,scolopendre,céadchosach,cantroed,centipede,蜈蚣,con rết,ムカデ,지네,ตะขาบ,lipan,kırkayak,حريش,נָדָל,centipede,चालीसपद
százlábú,tuhatjalkainen,σαραντοποδαρούσα,миллипед,tausendfüßler,milpiés,millepiedi,mille-mille,mílechosach,milpede,millipede,千足蟲,con cuốn chiếu,ヤスデ,노래기,กิ้งกือ,millipede,kırkayak,ميليبيدي,מרבה רגליים,millipede,गोजर
tücsök,kriketti,κρίκετ,крикет,kricket,grillo,cricket,criquet,criogar,criced,cricket,蟋蟀,bóng chày,クリケット,크리켓,จิ้งหรีด,jangkrik,kriket,كريكيت,קרִיקֶט,kriketi,क्रिकेट
firefly,firefly,πυγολαμπίδα,светляк,firefly,luciérnaga,lucciola,luciole,lampróg,firefly,firefly,螢火蟲,con đom đóm,ホタル,파이어 플라이,หิ่งห้อย,firefly,ateşböceği,يراعة,גַחֲלִילִית,firefly,जुगनू
kígyó,käärme,φίδι,змея,schlange,serpiente,serpente,serpent,nathair,nadredda ’,snake,蛇,con rắn,ヘビ,뱀,งู,ular,yılan,ثعبان,נָחָשׁ,nyoka,साँप
féreg,mato,σκουλήκι,червь,wurm,gusano,verme,ver,péist,llyngyr,worm,蠕蟲,sâu,いも虫,벌레,หนอน,cacing,solucan,الفيروس المتنقل,תוֹלַעַת,minyoo,इल्ली
növény,tehdas,φυτό,растение,"pflanze, anlage",planta,pianta,plante,planda,plannem,plant,植物,cây,工場,공장,ปลูก,tanaman,bitki,مصنع,צמח,mmea,संयंत्र
fák,puu,δέντρο,дерево,baum,árbol,albero,arbre,crann,nghoeden,tree,樹,cây,木,나무,ต้นไม้,pohon,ağaç,شجرة,עֵץ,mti,पेड़
erdők,metsä,δάσος,лес,wald,bosque,foresta,forêt,coill,goedwigoedd,forest,森林,rừng,森林,숲,ป่า,hutan,orman,غابة,יַעַר,msitu,वन
bot,tarttua,ραβδί,палка,stock,vara,bastone,coller,bata,sacho,stick,棍子,gậy,棒,막대,ติด,tongkat,çubuk,عصا,מקל,fimbo,स्टिक
gyümölcsöt,hedelmä,καρπός,фрукты,obst,fruta,frutta,fruit,toradh,ffrwyth,fruit,水果,trái cây,フルーツ,과일,ผลไม้,buah,meyve,فاكهة,פרי,matunda,फल
kernel,ydin,πυρήνας,ядро,kernel,núcleo,nocciolo,noyau,eithne,cnewyllyn,kernel,核心,kernel,カーネル,핵심,เคอร์เนล,inti,çekirdek,نواة,גַרעִין,kernel,कर्नेल
apple,omena,μήλο,яблоко,apfel,manzana,mela,pomme,úll,afalau,apple,蘋果,táo,りんご,사과,แอปเปิ้ล,apel,elma,تفاح,תפוח עץ,apple,ठहराना
banán,banaani,μπανάνα,банан,banane,plátano,banana,banane,banana,banana,banana,香蕉,chuối,バナナ,바나나,กล้วย,pisang,muz,موز,בננה,ndizi,banana
körte,päärynä,αχλάδι,груша,birne,pera,pera,poire,piorra,gellygen,pear,梨,lê,梨,배,ลูกแพร์,pir,armut,كمثرى,אגס,peari,नाशपाती
narancs,oranssi,πορτοκάλι,апельсин,orange,naranja,arancia,orange,oráiste,oren,orange,橘子,trái cam,オレンジ,주황색,ส้ม,jeruk,portakal,البرتقالي,תפוז,machungwa,नारंगी
eper,mansikka,φράουλα,клубника,erdbeere,fresa,fragola,fraise,sú talún,mefus,strawberry,草莓,dâu,いちご,딸기,สตรอเบอร์รี่,stroberi,çilek,الفراولة,תּוּת,strawberry,स्ट्रॉबेरी
ananász,ananas,ανανάς,ананас,ananas,piña,ananas,ananas,anann,pinafal,pineapple,菠蘿,trái dứa,パイナップル,파인애플,สัปปะรด,nanas,ananas,أناناس,אננס,mananasi,अनानास
őszibarack,persikka,ροδάκινο,персик,pfirsich,durazno,pesca,pêche,péitseog,eirin,peach,桃子,đào,桃,복숭아,ลูกพีช,persik,şeftali,خوخ,אפרסק,peach,आड़ू
cseresznye,kirsikka,κεράσι,вишня,kirsche,cereza,ciliegia,cerise,silín,cheirios,cherry,櫻桃,quả anh đào,チェリー,체리,เชอร์รี่,ceri,kiraz,كرز,דובדבן,cherry,चेरी
dinnyét,meloni,πεπόνι,дыня,melone,melón,melone,melon,mealbhacán,melon,melon,瓜,dưa gang,メロン,멜론,แตงโม,melon,kavun,شمام,מֵלוֹן,tikiti,खरबूज
görögdinnye,vesimeloni,καρπούζι,арбуз,wassermelone,sandía,anguria,pastèque,mealbhacán uisce,watermelon,watermelon,西瓜,dưa hấu,スイカ,수박,แตงโม,semangka,karpuz,البطيخ,אבטיח,tikiti,तरबूज
avokádó,avokado,αβοκάντο,авокадо,avocado,palta,avocado,avocat,abhacád,afocado,avocado,牛油果,trái bơ,アボカド,아보카도,อาโวคาโด,alpukat,avokado,أفوكادو,אבוקדו,avocado,एवोकाडो
kiwi,kiivi,ακτινίδια,киви,kiwi,kiwi,kiwi,kiwi,cíobhaí,ciwi,kiwi,獼猴桃,quả kiwi,キウイ,키위,กีวี่,kiwi,kivi,كيوي,קיווי,kiwi,कीवी
mangó,mango,μάνγκο,манго,mango,mango,mango,mangue,mangó,mango,mango,芒果,trái xoài,マンゴー,망고,มะม่วง,buah mangga,mango,مانجو,מנגו,mango,आम
duriai,durian,αραιωμένος,дуриан,durian,duriano,durian,durian,dúraíoch,durian,durian,榴蓮,quả sầu riêng,ドリアン,두리안,ทุเรียน,durian,durian,دوريان,דוריאן,durian,ड्यूरियन
csillag gyümölcs,tähtihedelmä,αστέρι,starfruit,sternfrucht,fruta estrella,starfruit,carambolier,réaltóg,ffrwyth seren,starfruit,楊桃,trái khế,スターフルーツ,스타 프루트,มะเฟือง,belimbing,yıldız meyvesi,فاكهة النجمة,starfruit,starfruit,स्टारफ्रूट
mangoszta,mangosteeni,μαγκοστάυ,мангостин,mangosten,mangostán,mangosteen,mangoustan,mangaistín,mangosteen,mangosteen,山竹,quả măng cụt,マンゴスチン,망고 스틴,มังคุด,manggis,mangosten,مانغوستين,מנגוסטין,mangosteen,मेन्गोस्टीन
gránátalma,granaattiomena,ρόδι,гранат,granatapfel,granada,melograno,grenade,pomagránait,pomgranad,pomegranate,石榴,trái thạch lựu,ザクロ,석류,ทับทิม,delima,nar,رمان,רימון,makomamanga,अनार
növényi,vihannes,λαχανικό,овощ,gemüse,vegetal,verdura,légume,glasra,lysiau,vegetable,蔬菜,rau,野菜,야채,ผัก,sayur-mayur,sebze,الخضروات,ירקות,mboga,सब्ज़ी
burgonya,peruna,πατάτα,картофель,kartoffel,patata,patata,patate,práta,thatws,potato,土豆,khoai tây,じゃがいも,감자,มันฝรั่ง,kentang,patates,البطاطس,תפוח אדמה,viazi,आलू
paradicsom,tomaatti,ντομάτα,помидор,tomate,tomate,pomodoro,tomate,tráta,tomatos,tomato,番茄,quả cà chua,トマト,토마토,มะเขือเทศ,tomat,domates,طماطم,עגבנייה,nyanya,टमाटर
mustár,sinappi,μουστάρδα,горчица,senf,mostaza,mostarda,moutarde,mustard,mwstard,mustard,芥末,mù tạc,マスタード,머스타드,มัสตาร์ด,moster,hardal,خردل,חרדל,haradali,सरसों
ketchup,ketsuppi,κέτσαπ,кетчуп,ketchup,salsa de tomate,ketchup,sauce de tomate,citseap,sesigau,ketchup,番茄醬,sốt cà chua,ケチャップ,케첩,ซอสมะเขือเทศ,saus tomat,ketçap,كاتشب,קטשופ,ketchup,केचप
bambusz,bambu,μπαμπού,бамбук,bambus,bambú,bambù,bambou,bambú,bambŵ,bamboo,竹子,cây tre,竹,대나무,ไม้ไผ่,bambu,bambu,الخيزران,בָּמבּוּק,mianzi,बाँसुरी
gombás,sieni,μανιτάρι,гриб,pilz,hongo,fungo,champignon,beacán,madarch,mushroom,蘑菇,nấm,キノコ,버섯,เห็ด,jamur,mantar,فطر,פטרייה,uyoga,मशरूम
fokhagyma,valkosipuli,σκόρδο,чеснок,knoblauch,ajo,aglio,ail,gairleog,garlleg,garlic,大蒜,tỏi,ニンニク,마늘,กระเทียม,bawang putih,sarımsak,ثوم,שום,vitunguu,लहसुन
ginger,inkivääri,τζίντζερ,имбирь,ingwer,jengibre,zenzero,gingembre,sinséar,sinsir,ginger,生姜,gừng,ショウガ,생강,ขิง,jahe,zencefil,زنجبيل,ג'ינג'ר,tangawizi,अदरक
mogyoró,scallion,κρεμμύδι,зеленый лук,lauchzwiebel,cebollino,scalogno,échalote,scailliún,scallion,scallion,蔥,hành lá,新玉ねぎ,가리비,ต้นหอม,daun bawang,yeşil soğan,البصل الأخضر,scallion,scallion,स्कैलिआन
uborka,kurkku,αγγούρι,огурец,gurke,pepino,cetriolo,concombre,cúcamar,nghiwcymbrau,cucumber,黃瓜,quả dưa chuột,きゅうり,오이,แตงกวา,ketimun,salatalık,خيار,מלפפון,tango,खीरा
hagymát,sipuli,κρεμμύδι,лук,zwiebel,cebolla,cipolla,oignon,oinniún,nionyn,onion,洋蔥,hành tây,タマネギ,양파,หอมหัวใหญ่,bawang,soğan,بصلة,בצל,vitunguu,प्याज
borsó,herne,μπιζέλι,горох,erbse,guisante,pisello,pois,pis,pys,pea,豌豆,đậu xanh,エンドウ,완두콩,ถั่ว,kacang,bezelye,البازلاء,אֲפוּנָה,pea,मटर
spenót,pinaatti,σπανάκι,шпинат,spinat,espinaca,spinaci,épinard,spionáiste,sbigoglys,spinach,菠菜,rau bina,ほうれん草,시금치,ผักโขม,bayam,ıspanak,سبانخ,תרד,mchicha,पालक
brokkoli,parsakaali,μπρόκολο,брокколи,brokkoli,brócoli,broccoli,brocoli,brocailí,brocoli,broccoli,西蘭花,bông cải xanh,ブロッコリ,브로콜리,บร็อคโคลี,brokoli,brokoli,بروكلي,ברוקולי,broccoli,ब्रोकोली
káposzta,kaali,λάχανο,капуста,kohl,repollo,cavolo,chou,cabáiste,bresych,cabbage,卷心菜,cải bắp,キャベツ,양배추,กะหล่ำปลี,kubis,lahana,كرنب,כרוב,kabichi,गोभी
karfiol,kukkakaali,κουνουπίδι,цветная капуста,blumenkohl,coliflor,cavolfiore,choufleur,cóilis,blodfresych,cauliflower,菜花,súp lơ,カリフラワー,콜리 플라워,กะหล่ำ,kol bunga,karnıbahar,قرنبيط,כרובית,cauliflower,फूलगोभी
tökfej,kurpitsa,κολοκύθι,тыква,kürbis,calabaza,zucca,citrouille,puimcín,bwmpen,pumpkin,南瓜,quả bí ngô,かぼちゃ,호박,ฟักทอง,labu,kabak,يقطين,דלעת,malenge,पम्पकिन
zeller,selleri,σέλινο,сельдерей,sellerie,apio,sedano,céleri,soilire,seleri,celery,芹菜,rau cần tây,セロリ,셀러리,ผักชีฝรั่ง,seledri,kereviz,كرفس,סלרי,celery,अजवाइन
saláta,lehtisalaatti,μαρούλι,латук,salat,lechuga,lattuga,laitue,leitís,letys,lettuce,萵苣,rau xà lách,レタス,상추,ผักกาดหอม,selada,marul,خَسّ,חסה,leta,सलाद
répa,porkkana,καρότο,морковь,karotte,zanahoria,carota,carotte,cairéad,moron,carrot,蘿蔔,cà rốt,にんじん,당근,แครอท,wortel,havuç,جزرة,גזר,karoti,गाजर
kukorica,maissi,καλαμπόκι,кукуруза,mais,maíz,mais,maïs,grán buí,nghorn,corn,玉米,ngô,コーン,옥수수,ข้าวโพด,jagung,mısır,حبوب ذرة,תירס,mahindi,मकई
padlizsán,munakoiso,μελιτζάνα,баклажан,aubergine,berenjena,melanzana,aubergine,ubhthoradh,eggplant,eggplant,茄子,cà tím,茄子,가지,มะเขือ,terong,patlıcan,باذنجان,חציל,mbilingani,बैंगनी
tök,kurpitsa,νεροκολόκυθο,тыква,kürbis,calabaza,zucca,gourde,gurd,ngwrd,gourd,葫蘆,quả bầu,ひょうたん,박,น้ำเต้า,kundur,kabak,القرع,דְלַעַת,gourd,करेले
mag,siemen,σπόρος,семя,samen,semilla,seme,graine,síol,hedyn,seed,種子,hạt giống,シード,씨앗,เมล็ด,benih,tohum,بذرة,זֶרַע,mbegu,बीज
levél,puun lehti,φύλλο,лист,blatt,lámina,foglia,feuille,feuille,deilith,leaf,葉子,lá cây,葉,잎,ใบไม้,daun,yaprak,ورقة الشجر,עלה,jani,पत्ता
ág,oksa,κλαδάκι,веточка,zweig,ramita,ramoscello,brindille,cipín,hamgyffredwch,twig,枝條,cành cây,小枝,작은 가지,กิ่งไม้,ranting,dal,غصين,זֶרֶד,twig,टहनी
ág,haara,κλαδί,ветка,zweig,sucursal,ramo,branche,craobh,changhennid,branch,分支,ngành,ブランチ,나뭇가지,สาขา,cabang,dal,فرع شجرة,ענף,tawi,शाखा
törzs,runko,κορμός,ствол,stamm,maletero,tronco,tronc,stoc,boncyff,trunk,樹幹,thân cây,トランク,트렁크,กระโปรงหลังรถ,belalai,gövde,جذع,חדק,shina,ट्रंक
stump,kisko,κούτσουρο,пень,stumpf,tocón,ceppo,souche,stumpa,bonyn,stump,樹樁,gốc cây,切り株,그루터기,ตอไม้,tunggul,güdük,عقب السيجارة,גֶדֶם,kisiki,स्टंप
gyökér,juurtua,ρίζα,корень,wurzel,raíz,radice,racine,fréamh,gwreiddi,root,根,nguồn gốc,根,뿌리,ราก,akar,kök,جذر,שורש,mzizi,रूट
kéreg,haukkua,φλοιός,лаять,rinde,ladrar,abbaio,écorce,coirt,gyfarthwch,bark,樹皮,vỏ cây,吠える,짖다,เห่า,kulit pohon,havlamak,لحاء الشجر,לִנְבּוּחַ,bark,छाल
bokor,puska,θάμνος,куст,busch,arbusto,cespuglio,buisson,tor,llwyni,bush,灌木叢,bush,藪,부시,พุ่มไม้,semak-semak,çalı,شجيرة,שיח,bush,बुश
virágos,kukka,λουλούδι,цветок,blume,flor,fiore,fleur,bláth,blodeuo,flower,花,hoa,花,꽃,ดอกไม้,bunga,çiçek,زهرة,פֶּרַח,ua,पुष्प
szirom,terälehti,πέταλο,лепесток,blütenblatt,pétalo,petalo,pétale,peiteal,betal,petal,花瓣,cánh hoa,花弁,꽃잎,กลีบดอก,daun bunga,taç yaprağı,بتلة,עָלֵי כּוֹתֶרֶת,petal,पत्ती
szár,varsi,στέλεχος,корень,stengel,tallo,stelo,tige,gas,hatalia ’,stem,莖,thân cây,茎,줄기,ลำต้น,tangkai,kök,ينبع,גֶזַע,shina,स्टेम
spike,piikit,αιχμές,шипы,spikes,picos,picchi,épine,spíce,pigyn,spike,刺,gai,とげ,스파이크,แหลม,sepatu berduri,çivili,طفرات,קוצים,spikes,स्पाइक
lótusz,lootus,λωτός,лотос,lotus,loto,loto,lotus,loiteog,lotws,lotus,蓮花,hoa sen,蓮,연꽃,ดอกบัว,teratai,lotus,لوتس,לוֹטוּס,lotus,कमल
rose,ruusu,τριαντάφυλλο,роза,rose,rosa,rosa,rose,rós,rhosyn,rose,玫瑰,hoa hồng,薔薇,장미,ดอกกุหลาบ,mawar,gül,وَردَة,ורד,rose,रोज़
lily,lilja,κρίνος,лили,lilie,lirio,giglio,lis,lile,lili,lily,百合,hoa loa kèn,リリー,백합,ลิลลี่,bunga bakung,zambak,زنبق,שׁוֹשָׁן,lily,लिली
daisy,päivänkakkara,μαργαρίτα,дейзи,gänseblümchen,margarita,margherita,marguerite,nóinín,daisy,daisy,雛菊,daisy,デイジー,데이지,ดอกเดซี่,bunga aster,papatya,ديزي,חִנָנִית,daisy,डेज़ी
tulipán,tulppaani,τουλίπα,тюльпан,tulpe,tulipán,tulipano,tulipe,tiúilip,nhiwlip,tulip,郁金香,tulip,チューリップ,튤립,ทิวลิป,bunga tulp,lale,توليب,צִבעוֹנִי,tulip,ट्यूलिप
orchidea,orkidea,ορχιδέα,орхидея,orchidee,orquídea,orchidea,orchidée,magairlín,tegeirianau,orchid,蘭花,hoa lan,蘭,난초,กล้วยไม้,anggrek,orkide,زهرة الأوركيد,סַחְלָב,orchid,आर्किड
szegfű,neilikka,γαρύφαλλο,гвоздика,nelke,clavel,garofano,œillet,lus na gile,carnedd,carnation,康乃馨,hoa cẩm chướng,カーネーション,카네이션,คาร์เนชั่น,anyelir,karanfil,قرنفل,צִפּוֹרֶן,carnation,गहरे लाल रंग
jácint,hyasintti,υάκινθος,гиацинт,hyazinthe,jacinto,giacinto,jacinthe,hiasaint,hyacinth,hyacinth,風信子,lục bình,ヒヤシンス,히아신스,ผักตบชวา,hyacinth,sümbül,صفير,יַקִינתוֹן,hyacinth,ह्यचीन्थ
krizantém,krysanteemi,χρυσάνθεμο,хризантема,chrysantheme,crisantemo,crisantemo,chrysanthème,criosantamam,crysanthemum,chrysanthemum,菊花,hoa cúc,菊,국화,ดอกเบญจมาศ,krisan,krizantem,أقحوان,חַרצִית,chrysanthemum,गुलदाउदी
kardvirág,gladiolus,γλαδιόλα,гладиолус,gladiole,gladiolo,gladiolo,glaïeul,glaidiólas,gladiolws,gladiolus,劍蘭,cây lay ơn,グラジオラス,글라디올러스,พืชไม้ดอก,gladiol,gladyolus,gladiolus,סֵיפָן,gladiolus,ग्लेडियोलस
nárcisz,narsissi,ασφόδελος,нарцискую,narzisse,narciso,narcisi,jonquille,lus an chromchinn,cennin,daffodil,水仙,daffodil,水仙,수선화,ดอกแดฟโฟดิล,bakung,nergis,النرجس البري,נַרקִיס,daffodil,हलका पीला रंग
szellőrózsa,anemoni,ανεμώνη,анемон,anemone,anémona,anemone,anémone,lus na gaoithe,anemon,anemone,銀蓮花,quái vật,アネモネ,아네모네,ดอกไม้ทะเล,anemon,anemon,شقائق النعمان,כַּלָנִית,anemone,रत्नज्योति
bazsarózsa,pioni,παιωνία,пион,pfingstrose,peonía,peonia,pivoine,piaine,ngherod,peony,牡丹,mẫu đơn hoa mẫu đơn,牡丹,모란,ดอกโบตั๋น,peony,şakayık,الفاوانيا,אַדְמוֹנִית,peony,पियनी
dahlia,dahlia,ντάλια,далия,dahlie,dalia,dalia,dahlia,dáilia,dahlia,dahlia,大麗花,dahlia,ダリア,달리아,รักเร่,dahlia,dahlia,داليا,דַהלִיָה,dahlia,डहेलिया
körömvirág,kehäkukka,κατιφές,ногол,ringelblume,maravilla,calendula,souci,lus buí Francach,marigold,marigold,萬壽菊,cúc vạn thọ,マリーゴールド,금잔화,ดอกดาวเรือง,marigold,kadife çiçeği,marigold,צִפּוֹרנֵי הַחָתוּל,marigold,गेंदे
boglárka,leinikki,βατράχιο,лютик,butterblume,botón de oro,ranuncolo,bouton,cam an ime,buttercup,buttercup,毛茛,bơ,バターカップ,미나리,บัตเตอร์คัพ,cangkir mentega,buttercup,عشبة الحوذان,נוּרִית צְהוּבָּה,buttercup,बटरकप
muskátli,geraani,γεράνι,герань,geranie,geranio,geranio,géranium,crobh fola,ngeraniwm,geranium,天竺葵,geranium,ゼラニウム,제라늄,เจอเรเนียม,kerenyam,sardunya,الجيرانيوم,גרניום,geranium,गेरियम
szarkaláb,kukonkannus,άνθος δελφίνι,дельфиниум,rittersporn,espuela de caballero,delfinio,delphinium,deilfiniam,delphinium,delphinium,飛燕草,delphinium,デルフィニウム,델파이 늄,ต้นเดลฟีเนียม,delphinium,delphinium,العائق,דָרְבָנִית,delphinium,घनिष्ठा
levendula,laventeli,λεβάντα,лаванда,lavendel,lavanda,lavanda,lavande,labhandar,lafant,lavender,薰衣草,hoa oải hương,ラベンダー,라벤더,ลาเวนเดอร์,lavender,lavanta,لافندر,אֲזוֹבִיוֹן,lavender,लैवेंडर
iris,iiris,ίρις,ирис,iris,iris,iris,iris,feileastram,iris,iris,鳶尾,iris,虹彩,아이리스,ม่านตา,iris,iris,قزحية,קַשׁתִית,iris,आईरिस
poppy,unikko,παπαρούνα,мак,mohn,amapola,papavero,pavot,poipín,pabi,poppy,罌粟,poppy,ポピー,양귀비,ป๊อปปี้,poppy,haşhaş,شقائق النعمان,פָּרָג,poppy,पोस्त
camellia,kamllia,καμέλια,камелия,kamelie,camelia,camelia,camélia,caiméilia,camellia,camellia,茶花,hoa hoa,カメリア,동백,ไฮเดรนเยีย,bunga kamelia,kamelya,كاميليا,קמליה,camellia,कामेल्या
hortenzia,hydrangea,υδραγεία,гортензия,hortensie,hortensia,ortensia,hortensia,hiodrainsia,hydrangea,hydrangea,繡球,cây tú cầu,アジサイ,수국,สแน็ปดราก้อน,hydrangea,ortanca,الكوبية,הידראנגאה,hydrangea,हाइड्रेंजिया
tátika,snapdragon,αντίρριο,львиный зев,löwenmaul,boca de dragón,snapdragon,muflier,srubh lao,snapdragon,snapdragon,金魚草,snapdragon,snapdragon,금어초,สแน็ปดราก้อน,snapdragon,aslanağzı,snapdragon,לוֹעַ הָאֲרִי,snapdragon,अजगर का चित्र
hibiszkusz,hibiscus,υβίσκος,гибискус,hibiskus,hibisco,ibisco,hibiscus,hibiscus,hibiscws,hibiscus,芙蓉,sibiscus,ハイビスカス,히비스커스,ชิบัส,kembang sepatu,ebegümeci,كركديه,הִיבִּיסקוּס,hibiscus,गुड़हल
jasmine,jasmiini,γιασεμί,жасмин,jasmin,jazmín,gelsomino,jasmin,seasmain,jasmin,jasmine,茉莉花,jasmine,ジャスミン,여자 이름,ดอกมะลิ,melati,yasemin,الياسمين,יַסמִין,jasmine,चमेली
lila,liila,πασχαλιά,сирень,lila,lila,lilla,lilas,líológ,lelog,lilac,紫丁香,hoa tử đinh hương,ライラック,라일락 꽃,ม่วง,ungu,leylak,أرجواني,לִילָך,lilac,बकाइन
kamilla,kamomilla,χαμομήλι,ромашка,kamille,manzanilla,camomilla,camomille,fíogadán,nghamri,chamomile,洋甘菊,hoa cúc,カモミール,카밀레,ดอกคาโมไมล์,kamomil,papatya,البابونج,קמומיל,chamomile,कैमोमाइल
napraforgó,auringonkukka,ηλιοτρόπιο,подсолнух,sonnenblume,girasol,girasole,tournesol,lus na gréine,blodyn,sunflower,向日葵,hướng dương,ひまわり,해바라기,ดอกทานตะวัน,bunga matahari,ayçiçeği,دوار الشمس,חַמָנִית,alizeti,सूरजमुखी
reed,ruoko,καλάμι,тростник,schilf,junco,canna,roseau,giolcach,gorsen,reed,蘆葦,cây lau,リード,갈대,กก,buluh,sazlık,قصب,קנה סוף,mwanzi,रीड
kaktusz,kaktus,κάκτος,кактус,kaktus,cactus,cactus,cactus,cachtas,gactws,cactus,仙人掌,cây xương rồng,カクタス,선인장,ต้นกระบองเพชร,kaktus,kaktüs,صبار,קַקטוּס,cactus,कैक्टस
tüske,piikki,αγκάθια,шипы,dorn,espinas,spine,broussaille,sceach,nerthol,thorn,荊棘,gai,茨,가시,หนาม,duri,dikenler,الأشواك,קוצים,miiba,कांटा
fűz,paju,ιτιά,ива,weide,sauce,salice,saule,saileach,helyg,willow,柳,cây liễu,柳,솜틀,วิลโลว์,pohon willow,söğüt,الصفصاف,עֲרָבָה,willow,विलो
aspen,haapa,τρομώδης,оси,espe,álamo temblón,aspen,tremble,crann creathach,aspen,aspen,楊樹,aspen,アスペン,아스펜,แอสเพน,aspen,titrek kavak,أسبن,צַפצָפָה רַעֲדָנִית,aspen,एस्पेन
pine,mänty,πεύκο,сосна,kiefer,pino,pino,pin,péine,dihoeni,pine,松樹,cây thông,松の木,소나무,ต้นสน,pohon pinus,çam ağacı,شجرة الصنوبر,עץ אורן,mti wa pine,पाइन
ginkgo,neidonhiuspuu,τζίνγκο,гинкго,ginkgo,gingko,ginkgo,ginkgo,ginceo,ginkgo,ginkgo,銀杏,ginkgo,銀杏,은행,แปะก๊วย,ginkgo,ginkgo,ginkgo,גִינקוֹ,ginkgo,ginkgo
birch,koivu,σημύδα,береза,birke,abedul,betulla,bouleau,beith,fedydd,birch,樺樹,bạch dương,バーチ,자작 나무,ไม้เรียว,birch,huş ağacı,بيرش,לִבנֶה,birch,बिर्च
tölgy,tammi,δρυς,дуб,eiche,roble,quercia,chêne,dair,dderw,oak,橡樹,sồi,オーク,오크,ต้นโอ๊ก,ek,meşe,البلوط,אַלוֹן,oak,ओक
sycamore,sycamore,φίκος,сикамор,bergahorn,sicomoro,sicomoro,sycomore,seiceamar,sycamores,sycamore,梧桐樹,cây sung,シカモア,플라타너스,มะเดื่อ,sycamore,çınar,شجر جميز,שִׁקמָה,sycamore,गुलर
cedar,setri,κέδρος,кедр,zeder,cedro,cedro,cèdre,céadar,cedrwydden,cedar,雪松,cedar,杉,삼나무,ต้นซีดาร์,cedar,sedir,الأرز,אֶרֶז,ceda,देवदार
szilfa,jalava,φτελιά,вере,ulme,olmo,olmo,orme,leamhán,llwyfen,elm,榆樹,cây du,エルム,엘름,เอล์ม,elm,karaağaç,الدردار,בּוּקִיצָה,elm,elm
beech,pyökki,φηγός,буки,buche,haya,faggio,hêtre,feá,ffawydden,beech,山毛櫸,beech,ブナ,너도밤 나무,บีช,beech,kayın,خشب الزان,אַשׁוּר,beech,बीच
maple,vaahtera,σφεντάμι,клен,ahorn,arce,acero,érable,mailp,masarn,maple,楓樹,cây phong,メープル,단풍,เมเปิ้ล,maple,akçaağaç,خشب القيقب,אֶדֶר,maple,मेपल
banyan,banyan,ινδοσύκη,баньян,banyan,bata oriental,banyan,banian,bainian,banyan,banyan,榕樹,banyan,バンヤン,반얀,ต้นไทร,banyan,hint inciri,بانيان,בניאן,banyan,बरगद
fenyő,kuusio,έλατο,пихта,tanne,abeto,abete,sapin,giúis,ffynidydd,fir,冷杉,cây thông,モミ,전나무,เฟอร์,pohon cemara,köknar,التنوب,אַשׁוּחַ,fir,fir
vine,viiniköynnös,άμπελος,лоза,Liane,enredadera,vite,liane,dreapaire,gwinwydd,vine,藤蔓,cây nho,蔓,덩굴,เถาวัลย์,merambat,asma,كرمة,גֶפֶן,mzabibu,बेल
füvet,ruoho,γρασίδι,трава,gras,hierba,erba,gazon,féar,nglaswellt,grass,草,cỏ,草,잔디,หญ้า,rumput,çimen,عشب,דֶשֶׁא,nyasi,ग्रास
szalma,olki,άχυρο,солома,stroh,paja,paglia,paille,tuí,hefel,straw,稻草,rơm rạ,ストロー,빨대,หลอด,sedotan,pipet,قَشَّة,קש,majani,स्ट्रॉ
herb,yrtti,βότανο,трава,kraut,hierba,erba,herbe,luibh,berlysiau,herb,香草,thảo mộc,ハーブ,목초,สมุนไพร,herba,bitki,عشب,עֵשֶׂב,mimea,हर्ब
moss,sammal,βρύο,мох,moos,musgo,muschio,mousse,caonach,mwsogl,moss,苔蘚,rêu,モス,이끼,มอส,lumut,yosun,طحلب,אֵזוֹב,moss,मॉस
bőr,iho,δέρμα,кожа,haut,piel,pelle,peau,craiceann,blingiff,skin,皮膚,làn da,肌,피부,ผิว,kulit,deri,جلد,עור,ngozi,स्किन
húst,liha,κρέας,мясо,fleisch,carne,la carne,viande,feoil,chig,meat,肉,thịt,肉,고기,เนื้อ,daging,et,لحم,בָּשָׂר,nyama,मांस
blood,veri,αίμα,кровь,blut,sangre,sangue,sang,fuil,waed,blood,血液,máu,血液,피,เลือด,darah,kan,دم,דָם,damu,रक्त
csont,luu,οστό,кость,knochen,hueso,osso,os,cnámh,asgwrn,bone,骨,xương,骨,뼈,กระดูก,tulang,kemik,عظم,עֶצֶם,mfupa,अस्थि
