biology,biológia,biologia,βιολογία,биология,biologie,biología,biologia,la biologie,生物學,sinh vật học,生物学,생물학,ชีววิทยา,biologi,biyoloji,مادة الاحياء,ביולוגיה,जीवविज्ञान
culture,kultúra,kulttuuri,πολιτισμός,культура,kultur,cultura,cultura,culture,文化,văn hóa,文化,문화,วัฒนธรรม,budaya,kültür,الثقافة,תַרְבּוּת,संस्कृति
politics,politika,politiikka,πολιτική,политика,politik,política,politica,politique,政治,chính trị,政治,정치,การเมือง,politik,siyaset,سياسة,פּוֹלִיטִיקָה,राजनीती
economy,gazdaságos,talous,οικονομία,экономика,wirtschaft,economía,economia,économie,經濟,kinh tế,経済,경제,เศรษฐกิจ,ekonomi,ekonomi,اقتصاد,כַּלְכָּלָה,अर्थव्यवस्था
finance,finanszírozás,rahoittaa,χρηματοδότηση,финансы,finanzen,finanzas,finanza,finance,金融,tài chính,ファイナンス,재원,การเงิน,keuangan,finans,تمويل,לְמַמֵן,वित्त
army,hadsereg,armeija,στρατός,армия,heer,ejército,esercito,armée,軍隊,quân đội,軍,군대,กองทัพ,tentara,ordu,جيش,צָבָא,फौज
agriculture,mezőgazdaság,maatalous,γεωργία,сельское хозяйство,landwirtschaft,agricultura,agricoltura,agriculture,農業,nông nghiệp,農業,농업,เกษตรกรรม,pertanian,tarım,الزراعة,חַקלָאוּת,कृषि
company,század,yhtiö,εταιρία,компания,unternehmen,empresa,azienda,compagnie,公司,công ty,会社,회사,บริษัท,perusahaan,şirket,شركة,חֶברָה,कम्पनी
industry,ipar,ala,βιομηχανία,промышленность,industrie,industria,industria,industrie,行業,ngành công nghiệp,業界,산업,อุตสาหกรรม,industri,sanayi,صناعة,תַעֲשִׂיָה,उद्योग
story,mese,tarina,ιστορία,история,geschichte,historia,storia,récit,故事,câu chuyện,物語,이야기,เรื่องราว,cerita,öykü,قصة,כַּתָבָה,स्टोरी
job,munka,job,δουλειά,работа,arbeit,trabajo,lavoro,travail,工作,công việc,仕事,직업,งาน,pekerjaan,görev,مهنة,עבודה,जॉब
responsibility,felelősség,vastuu,ευθύνη,ответственность,verantwortung,responsabilidad,responsabilità,responsabilité,責任,trách nhiệm,責任,책임,ความรับผิดชอบ,tanggung jawab,sorumluluk,مسؤولية,אַחֲרָיוּת,जिम्मेदारी
justice,igazság,oikeudenmukaisuus,δικαιοσύνη,справедливость,gerechtigkeit,justicia,giustizia,justice,正義,sự công bằng,正義感,정당성,ความยุติธรรม,keadilan,adalet,العدل,צֶדֶק,इंसाफ
morality,erkölcs,moraali,ηθική,мораль,moral,moralidad,moralità,moralité,道德,đạo đức,道徳,도덕,คุณธรรม,moralitas,ahlak,الأخلاق,מוּסָרִיוּת,नैतिकता
history,történelem,historia,ιστορία,история,geschichte,historia,storia,histoire,歷史,lịch sử,歴史,역사,ประวัติศาสตร์,sejarah,tarih,تاريخ,הִיסטוֹרִיָה,इतिहास
memory,emlékek,muisti,μνήμη,объем памяти,erinnerung,memoria,memoria,mémoire,記憶,trí nhớ,メモリー,메모리,หน่วยความจำ,penyimpanan,hafıza,ذاكرة,זיכרון,मेमोरी
past,múltbeli,mennyt,παρελθόν,прошедшее,vergangenheit,pasado,passato,passé,過去,quá khứ,過去,과거,อดีต,masa lalu,geçmiş,الماضي,עבר,पास्ट
present,jelen,nykyhetki,παρόν,настоящее,gegenwart,presente,presente,présent,現在,hiện tại,現在,현재,ปัจจุบัน,sekarang,geçmiş şimdi,الحاضر,הווה,उपस्थित
future,jövő,tulevaisuus,μέλλον,будущее,zukunft,futuro,futuro,futur,將來,tương lai,未来,미래,อนาคต,masa depan,gelecek,المستقبل,עתיד,भविष्य
city,város,kaupunki,πόλη,город,stadt,ciudad,città,ville,城市,thành phố,市,도시,เมือง,kota,kent,مدينة,עִיר,नगर
district,kerület,kaupunginosa,περιοχή,округ,bezirk,distrito,quartiere,district,區,quận,区域,구역,อำเภอ,daerah,semt,منطقة,מָחוֹז,ज़िला
town,város,kaupunki,πόλη,город,"stadt, dorf",ciudad,cittadina,ville,鎮,thị trấn,街,도시,เมือง,kota,şehir,مدينة,העיר,कस्बा
building,épület,tuomioistuin,κτίριο,здание,gebäude,edificio,costruzione,imeuble,建築,tòa nhà,建物,건물,อาคาร,bangunan,bina,بناء,בִּניָן,भवन
beam,sugár,palkki,δέσμη,луч,strahl,haz,trave,faisceau,橫梁,chùm tia,ビーム,빔,ลำแสง,balok,kiriş,الحزم,קֶרֶן,बीम
pillar,oszlop,pilari,κολόνα,столб,säule,pilar,pilastro,pilier,柱子,trụ cột,柱,기둥,เสา,pilar,direk,عمود,עַמוּד,स्तंभ
pipe,pipa,putki,σωλήνας,трубка,rohr,tubo,tubo,tuyau,管道,đường ống,パイプ,파이프,ท่อ,pipa,boru,يضخ,צינור,पाइप
stairs,lépcsőn,portaat,σκάλες,лестница,stufen,escaleras,scale,escaliers,樓梯,cầu thang,階段,계단,บันได,tangga,merdiven,سلالم,מדרגות,सीढ़ियाँ
elevator,felvonó,hissi,ανελκυστήρας,лифт,aufzug,ascensor,ascensore,ascenseur,電梯,thang máy,エレベーター,엘리베이터,ลิฟต์,tangga berjalan,asansör,مصعد,מַעֲלִית,लिफ्ट
crane,daru,nosturi,γερανός,кран,kran,grúa,gru,grue,起重機,cần cẩu,クレーン,기중기,ปั้นจั่น,katrol,kran,رافعة,עגורן,क्रेन
construction site,építési terület,työmaa,εργοτάξιο,строительная площадка,baustelle,sitio de construcción,sito di costruzione,chantier de construction,工地,công trường,建設現場,건설 현장,สถานที่ก่อสร้าง,lokasi konstruksi,inşaat sahası,موقع البناء,אתר הבנייה,निर्माण स्थल
palace,palace,palatsi,παλάτι,дворец,palast,palacio,palazzo,palais,宮,cung điện,城,궁전,วัง,istana,saray,قصر,אַרְמוֹן,राजमहल
castle,kastély,linna,κάστρο,замок,schloss,castillo,castello,château,城堡,lâu đài,城,성,ปราสาท,kastil,kale,قلعة,טִירָה,किला
fort,fort,linnoitus,φρούριο,форт,fort,fuerte,forte,fort,堡壘,pháo đài,砦,요새,ป้อมปราการ,benteng,kale,الحصن,מִבצָר,फोर्ट
amphitheater,amfiteátrum,amfiteatteri,αμφιθέατρο,амфитеатр,amphitheater,anfiteatro,anfiteatro,amphithéâtre,圓形劇場,giảng đường,円形劇場,원형 극장,อัฒจันทร์,ampiteater,amfitiyatro,المدرج,אַמְפִיתֵאַטרוֹן,अखाड़ा
dome,búra,kupoli,θόλος,купол,kuppel,hazme,cupola,dôme,圓頂,mái vòm,ドーム,둥근 천장,โดม,kubah,kubbe,قبة,כיפה,गुम्बद
arch,arch,kaari,αψίδα,архи,bogen,arco,arco,cambre,拱,vòm,アーチ,아치,โค้ง,lengkungan,kemer,قوس,קֶשֶׁת,मेहराब
tower,torony,torni,πύργος,башня,turm,torre,torre,la tour,塔,tòa tháp,タワー,탑,หอคอย,menara,kule,برج,מִגדָל,मीनार
cloister,kolostor,luostari,μοναστήρι,монастырь,kloster,claustro,chiostro,cloître,回廊,cloister,回廊,회랑,หีบห่อ,biara,manastır,كلوي,מִנזָר,मठ
cross,keresztbe,risti,σταυρός,крест,Kreuz,cruz,croce,croix,十字,thập giá,十字架,십자가,ไม้กางเขน,persimpangan,haç,الصليب,הצלב,क्रॉस
brick,brick,tiili,τούβλο,кирпич,ziegel,ladrillo,mattone,brique,磚,gạch,レンガ,벽돌,อิฐ,bata,tuğla,قالب طوب,לְבֵנָה,ईंटों
cement,cement,sementti,τσιμέντο,цемент,zement,cemento,cemento,ciment,水泥,xi măng,セメント,시멘트,ปูนซีเมนต์,semen,çimento,يبني,בטון,सीमेंट
lighthouse,világítótorony,majakka,φάρος,маяк,leuchtturm,faro,faro,phare,燈塔,ngọn hải đăng,灯台,등대,ประภาคาร,mercu suar,deniz feneri,منارة,מִגדַלוֹר,प्रकाशस्तंभ
pyramid,piramis,pyramidi,πυραμίδα,пирамида,pyramide,pirámide,piramide,pyramide,金字塔,kim tự tháp,ピラミッド,피라미드,ปิรามิด,piramida,piramit,هرم,פִּירָמִידָה,पिरामिड
hut,kunyhó,mökki,καλύβα,хижина,hütte,cabaña,capanna,cabane,小屋,túp lều,小屋,오두막,กระท่อม,pondok,kulübe,كوخ,צְרִיף,हट
barn,istálló,lato,σιταποθήκη,сарай,scheune,granero,fienile,grange,谷倉,barn,納屋,외양간,โรงนา,lumbung,ahır,إسطبل,אֹסֶם,खलिहान
cellar,pince,kellari,κελάρι,погреб,keller,cava,cantina,cave,地窖,hầm,セラー,지하실,ห้องใต้ดิน,gudang di bawah tanah,mahzen,قبو,מַרְתֵף,तहख़ाना
pub,kocsmában,pub,καπηλειό,паб,pub,pub,pub,pub,酒吧,pub,パブ,선술집,ผับ,pub,pub,حانة,פָּאבּ,पब
log cabin,gerendaház,hirsimökki,ξύλινη καλύβα,бревенчатая домика,blockhaus,cabaña de madera,cabina di tronchi,cabane en rondins,木屋,chòi,ログキャビン,통나무 오두막집,ห้องขัง,pondok dr batang kayu,kütüklerden yapılmış kulübe,تخشيبة,בקתת עץ,लकड़ी का घर
skyscraper,felhőkarcoló,pilvenpiirtäjä,ουρανοξύστης,небоскреб,wolkenkratzer,rascacielos,grattacielo,gratte-ciel,摩天大樓,tòa nhà chọc trời,超高層ビル,마천루,ตึกระฟ้า,gedung pencakar langit,gökdelen,ناطحة سحاب,גורד שחקים,गगनचुंबी इमारत
gym,edzőterem,kuntosali,γυμναστήριο,спортзал,fitnessstudio,gimnasia,palestra,gym,健身房,phòng thể dục,ジム,헬스장,ยิม,gym,jimnastik,نادي رياضي,חדר כושר,जिम
factory,gyárban,tehdas,εργοστάσιο,фабрика,fabrik,fábrica,fabbrica,usine,工廠,xưởng sản xuất,工場,공장,โรงงาน,pabrik,fabrika,مصنع,בית חרושת,फैक्टरी
monument,emlékmű,monumentti,μνημείο,памятник,monument,monumento,monumento,monument,紀念碑,đài kỷ niệm,記念碑,기념물,อนุสาวรีย์,monumen,anıt,نصب تذكاري,אַנדַרטָה,स्मारक
street,utca,katu,δρόμος,улица,straße,calle,strada,rue,街道,đường phố,街,거리,ถนน,jalan,sokak,شارع,רְחוֹב,गली
bridge,bridge,silta,γέφυρα,мост,brücke,puente,ponte,pont,橋,cầu,橋,다리,สะพาน,menjembatani,köprü,كوبري,לְגַשֵׁר,सेतु
station,pályaudvar,asemalle,σταθμός,станция,bahnhof,estación,stazione,gare,車站,ga tàu,駅,역,สถานี,stasiun,istasyon,محطة,תַחֲנָה,स्टेशन
school,suli,koulu,σχολείο,школа,schule,escuela,scuola,l'école,學校,ngôi trường,学校,학교,โรงเรียน,sekolah,okul,مدرسة,בית ספר,स्कूल
student,tanuló,opiskelija-,μαθητης σχολειου,ученик,student,alumno,alunno,étudiant,學生,sinh viên,学生,학생,นักเรียน,siswa,öğrenci,طالب,סטוּדֶנט,छात्र
market,market,markkinoida,αγορά,рынок,markt,mercado,mercato,marché,市場,thị trường,市場,시장,ตลาด,pasar,pazar,سوق,שׁוּק,मार्केट
shop,vásárlás,myymälä,κατάστημα,магазин,laden,tienda,negozio,magasin,店鋪,cửa tiệm,店,가게,ร้านค้า,toko,dükkan,متجر,לִקְנוֹת,दूकान
hotel,hotel,hotelli,ξενοδοχειο,отель,hotel,hotel,hotel,hôtel,酒店,khách sạn,ホテル,호텔,โรงแรม,hotel,otel,الفندق,מלון,होटल
restaurant,étterem,ravintola,εστιατόριο,ресторан,restaurant,restaurante,ristorante,le restaurant,餐廳,quán ăn,レストラン,식당,ร้านอาหาร,restoran,restoran,مطعم,מִסעָדָה,रेस्तरां
park,park,pysäköidä,πάρκο,парк,park,parque,parco,parc,公園,công viên,公園,공원,สวน,taman,park,منتزه,פָּארק,पार्क
hospital,kórház,sairaala,νοσοκομείο,больница,krankenhaus,hospital,ospedale,hôpital,醫院,bệnh viện,病院,병원,โรงพยาบาล,rsud,hastane,مستشفى,בית חולים,हॉस्पिटल
office,iroda,toimisto,γραφείο,офис,büro,oficina,ufficio,bureau,辦公室,văn phòng,オフィス,사무실,สำนักงาน,kantor,ofis,مكتب. مقر. مركز,מִשׂרָד,दफ्तर
farm,gazdaság,maatila,αγρόκτημα,ферма,bauernhof,granja,azienda agricola,ferme,農場,nông trại,農場,농장,ฟาร์ม,tanah pertanian,çiftlik,مزرعة,חווה חקלאית,फार्म
camp,tábor,leiri,κατασκήνωση,лагерь,lager,acampar,campo,camp,營,trại,キャンプ,캠프,ค่าย,kamp,kamp,معسكر,מַחֲנֶה,शिविर
theater,színház,teatteri,θέατρο,театр,theater,teatro,teatro,théâtre,劇院,nhà hát,シアター,극장,โรงภาพยนตร์,teater,tiyatro,مسرح,תיאטרון,थिएटर
stage,színpadon,lava,στάδιο,сцена,bühne,etapa,palcoscenico,organiser,舞臺,sân khấu,ステージ,단계,เวที,panggung,sahne,المسرح,שלב,स्टेज
audience,közönség,yleisö,κοινό,зрительская аудитория,publikum,audiencia,pubblico,public,觀眾,khán giả,観客,청중,ผู้ชม,hadirin,kitle,جمهور,קהל,दर्शक
character,karakter,merkki,χαρακτήρας,персонаж,charakter,personaje,carattere,personnage,角色,nhân vật,キャラクター,캐릭터,อักขระ,karakter,karakter,حرف,אופי,अक्षर
play,játssz,pelata,παίζω,играть в,abspielen,tocar,giocare a,jouer,戲劇,chơi,演奏する,놀다,เล่น,bermain,oyna,لعب,לְשַׂחֵק,खेल
script,forgatókönyvet,käsikirjoitus,γραφή,сценарий,skript,guion,sceneggiatura,scénario,腳本,script,脚本,스크립트,สคริปต์,naskah,senaryo,النصي,תַסרִיט,स्क्रिप्ट
library,könyvtárban,kirjasto,βιβλιοθήκη,библиотека,bücherei,biblioteca,biblioteca,une bibliothèque,圖書館,thư viện,図書館,도서관,ห้องสมุด,perpustakaan,kütüphane,مكتبة,סִפְרִיָה,पुस्तकालयों
temple,temple,temppeli,ναός,храм,tempel,templo,tempio,temple,寺廟,ngôi đền,寺,절,วัด,kuil,tapınak şakak .. mabet,معبد,בית המקדש,टेम्पल
church,egyház,kirkko,εκκλησία,церковь,kirche,iglesia,chiesa,église,教會,nhà thờ,教会,교회,คริสตจักร,gereja,kilise,كنيسة,כְּנֵסִיָה,गिरिजाघर
court,számvevőszék,tuomioistuin,δικαστήριο,корт,gericht,corte,tribunale,rechercher,法庭,tòa án,裁判所,법원,ศาล,pengadilan,mahkeme,المحكمة,בית משפט,अदालत
prison,börtönben,vankilassa,φυλακή,тюрьма,gefängnis,prisión,prigione,prison,監獄,tù giam,刑務所,감옥,คุก,penjara,hapishane,السجن,בית כלא,थाना
victim,áldozat,uhri,θύμα,потерпевший,opfer,víctima,vittima,victime,受害者,nạn nhân,被害者,피해자,เหยื่อ,korban,kurban,ضحية,קורבן,शिकार
murder,gyilkosság,murhata,δολοφονία,убийство,mord,asesinato,omicidio,meurtre,謀殺,giết người,殺人,살인,การฆาตกรรม,pembunuhan,cinayet,قتل,רֶצַח,हत्या
port,port,portti,λιμάνι,порт,hafen,puerto,porta,port,港口,hải cảng,港,포트,ท่า,pelabuhan,liman,ميناء,נמל,बंदरगाहों
bank,bank,pankki,τράπεζα,банк,bank,banco,banca,banque,銀行,ngân hàng,銀行,은행,ธนาคาร,bank,banka,مصرف,בַּנק,बैंको
country,országban,maa,χώρα,страна,land,país,nazione,pays,國家,quốc gia,国,국가,ประเทศ,negara,ülke,بلد,מדינה,देश
king,kinga,rakennus,βασιλιάς,король,könig,rey,re,roi,王,nhà vua,キング,왕,กษัตริย์,raja,kral,ملِك,מלך,किंग
queen,királyné,kuningatar,βασίλισσα,королева,königin,reina,regina,reine,女王,nữ hoàng,女王,퀸,ราชินี,ratu,kraliçe,ملكة,מַלכָּה,महारानी
prince,prince,prinssi,πρίγκιπας,принц,prinz,príncipe,principe,prince,王子,hoàng tử,王子,왕자,เจ้าชาย,pangeran,prens,أمير,נסיך,प्रिंस
princess,hercegnő,prinsessa,πριγκίπισσα,принцесса,prinzessin,princesa,principessa,princesse,公主,công chúa,王女,공주님,เจ้าหญิง,putri,prenses,أميرة,נסיכה,राजकुमारी
president,elnök,presidentti,πρόεδρος,президент,präsident,presidente,presidente,président,總統,chủ tịch,大統領,대통령,ประธาน,presiden,devlet başkanı,رئيس,נָשִׂיא,अध्यक्ष
neighbor,szomszéd,naapuri-,γείτονας,сосед,nachbar,vecino,vicino di casa,voisin,鄰居,hàng xóm,近所の人,이웃,เพื่อนบ้าน,tetangga,komşu,الجار,שָׁכֵן,पड़ोसी
friend,barátom,ystävä,φίλος,друг,freund,amigo,amico,ami,朋友,bạn,友達,친구,เพื่อน,teman,arkadaş,صديق,חבר,dost
enemy,ellenség,vihollinen,εχθρός,враг,feind,enemigo,nemico,ennemi,敵人,kẻ thù,敵,적,ศัตรู,musuh,düşman,العدو,אוֹיֵב,दुश्मन
doctor,orvos,uhri,γιατρός,врач,arzt,médico,medico,docteur,醫生,bác sĩ,医者,박사님,หมอ,dokter,doktor,طبيب,דוֹקטוֹר,डॉक्टर
architect,építész,arkkitehti,αρχιτέκτονας,архитектор,architekt,arquitecto,architetto,architecte,建築師,kiến trúc sư,建築家,건축가,สถาปนิก,arsitek,mimar,مهندس معماري,אַדְרִיכָל,वास्तु
manager,igazgató,johtaja,διευθυντής,управляющий делами,manager,gerente,gestore,gestionnaire,經理,giám đốc,マネジャー,관리자,ผู้จัดการ,pengelola,müdür,إدارة,מנהל,मैनेजर
secretary,titkár,sihteeri,γραμματέας,секретарь,sekretär,secretario,segretario,secrétaire,秘書,thư ký,秘書,비서,เลขานุการ,sekretaris,sekreter,سكرتير,מזכיר,सचिव
chairman,elnök,puheenjohtaja,πρόεδρος,председатель,vorsitzende,presidente,presidente,président,主席,chủ tịch,会長,의장,ประธาน,ketua,başkan,رئيس,"יו""ר",अध्यक्ष
judge,bíró,tuomari,δικαστής,судить,richter,juez,giudice,juge,法官,thẩm phán,裁判官,판사,ผู้พิพากษา,hakim,hakim,القاضي,לִשְׁפּוֹט,न्यायधीश
lawyer,ügyvéd,lakimies,δικηγόρος,адвокат,anwalt,abogado,avvocato,avocat,律師,luật sư,法律家,변호사,ทนายความ,pengacara,avukat,محامي,עורך דין,वकील
accountant,könyvelő,kirjanpitäjä,λογιστής,бухгалтер,buchhalter,contador,contabile,comptable,會計,viên kế toán,会計士,회계사,นักบัญชี,akuntan,muhasebeci,محاسب,רואת חשבון,लेखाकार
teacher,tanár,opettaja,δάσκαλος,учитель,lehrer,profesor,insegnante,prof,老師,cô giáo,教師,선생님,ครู,guru,öğretmen,معلم,מוֹרֶה,टीचर
professor,professzor,professori,καθηγητής,профессор,professor,profesor,professore,professeur,教授,giáo sư,教授,교수,ศาสตราจารย์,profesor,profesör,دكتور جامعى,פּרוֹפֶסוֹר,प्राध्यापक
programmer,programozó,ohjelmoija,προγραμματιστής,программист,programmierer,programador,programmatore,programmeur,程序員,lập trình viên,プログラマー,프로그램 제작자,โปรแกรมเมอร์,programmer,programcı,مبرمج,מְתַכנֵת,प्रोग्रामर
politician,politikus,poliitikko,πολιτικός,политик,politiker,político,politico,politicien,政治家,chính trị gia,政治家,정치가,นักการเมือง,politikus,politikacı,سياسي,פּוֹלִיטִיקָאִי,राजनेता
dentist,fogorvos,hammaslääkäri,οδοντίατρος,дантист,zahnarzt,dentista,dentista,dentiste,牙醫,bác sĩ nha khoa,歯医者,치과 의사,ทันตแพทย์,dokter gigi,diş doktoru,دكتورالاسنان,רופא שיניים,डेंटिस्ट
prime minister,miniszterelnök,pääministeri,πρωθυπουργός,премьер-министр,premierminister,primer ministro,primo ministro,premier ministre,總理,thủ tướng,首相,총리,นายกรัฐมนตรี,perdana menteri,başbakan,الوزير الأول,ראש ממשלה,प्रधानमंत्री
assistant,segéd,avustaja,βοηθός,помощник,assistent,asistente,assistente,assistant,助手,phụ tá,アシスタント,어시스턴트,ผู้ช่วย,asisten,asistan,مساعد,עוֹזֵר,सहायक
prosecutor,főügyész,syyttäjä,κατήγορος,прокурор,staatsanwalt,fiscal,procuratore,procureur,檢察官,công tố viên,検察官,수행자,อัยการ,jaksa,savcı,المدعي العام,תוֹבֵעַ,अभियोजक
intern,gyakornok,työharjoittelija,κρατώ,стажер,praktikum,interno,stagista,interne,實習生,thực tập,インターン,인턴,ฝึกงาน,magang,stajyer,المتدرب,מתמחה,इंटर्न
librarian,könyvtáros,kirjastonhoitaja,βιβλιοθηκάριος,библиотекарь,bibliothekar,bibliotecario,bibliotecario,bibliothécaire,圖書館員,thủ thư,司書,사서,บรรณารักษ์,pustakawan,kütüphaneci,أمين المكتبة,סַפרָן,लाइब्रेरियन
consultant,tanácsadó,konsultti,σύμβουλος,консультант,berater,consultor,consulente,consultant,顧問,tư vấn,コンサルタント,컨설턴트,ที่ปรึกษา,konsultan,danışman,مستشار,יוֹעֵץ,सलाहकार
farmer,farmer,viljelijä,αγρότης,фермер,bauer,agricultor,contadino,fermier,農民,nông phu,農家,농장주,ชาวนา,petani,çiftçi,مزارع,חַקלאַי,किसान
lorry driver,kamionsofőr,rekkakuski,οδηγός φορτηγού,водитель грузовика,lkw-fahrer,camionero,camionista,chauffeur poids lourd,貨車司機,lái xe tải,大型トラックの運転手,트럭 드라이버,คนขับรถบรรทุก,sopir truk,kamyon şoförü,سائق شاحنة,נהג משאית,लॉरी ड्राइवर
train driver,mozdonyvezető,veturinkuljettaja,οδηγος τρενου,машинист,zugführer,conductor de tren,macchinista,conducteur de train,火車司機,người lái tàu hỏa,電車の運転手,기관사,คนขับรถไฟ,masinis,makinist,سائق قطار,נהג רכבת,ट्रेन चालक
butcher,hentes,lihakauppias,σφάζω,мясник,metzger,carnicero,macellaio,boucher,屠夫,người bán thịt,肉屋,푸줏간,คนขายเนื้อ,tukang daging,kasap,قصاب,קַצָב,कसाई
construction worker,építőipari munkás,rakennustyöläinen,εργάτης οικοδομής,строитель,bauarbeiter,obrero,operaio edile,ouvrier du batiment,建築工人,công nhân xây dựng,建設労働者,건설 노동자,คนงานก่อสร้าง,pekerja konstruksi,inşaat işçisi,عامل بناء,עובד בניין,निर्माण मजदूर
carpenter,asztalos,puuseppä,ξυλουργός,плотник,tischler,carpintero,falegname,charpentier,木匠,thợ mộc,大工,목수,ช่างไม้,tukang kayu,marangoz,النجار,נגר,बढ़ई
electrician,villanyszerelő,sähköasentaja,ηλεκτρολόγος,электрик,elektriker,electricista,elettricista,électricien,電工,thợ điện,電気技師,전공,ช่างไฟฟ้า,montir listrik,elektrikçi,عامل الكهرباء,חַשׁמַלַאי,इलेक्ट्रीशियन
plumber,vízvezeték-szerelő,putkimies,υδραυλικός,водопроводчик,klempner,fontanero,idraulico,plombier,水管工,thợ sửa ống nước,配管工,배관공,ช่างประปา,tukang ledeng,su tesisatçısı,سباك,שרברב,प्लम्बर
mechanic,szerelő,mekaaninen,μηχανικός,механик,mechaniker,mecánico,meccanico,mécanicien,機械,công nhân cơ khí,メカニック,정비공,ช่างเครื่อง,montir,tamirci,ميكانيكي,מְכוֹנַאִי,मैकेनिक
cleaner,takarító,siivooja,καθαριστής,очиститель,reiniger,limpiador,più pulito,nettoyeur,清潔工,sạch hơn,クリーナー,청소기,เครื่องทำความสะอาด,pembersih,temizleyici,منظف,מְנַקֶה,क्लीनर
gardener,kertész,puutarhuri,κηπουρός,садовник,gärtner,jardinero,giardiniere,jardinier,園丁,người làm vườn,庭師,정원사,คนทำสวน,tukang kebun,bahçıvan,بستاني,גַנָן,माली
fisherman,horgász,kalastaja,ψαράς,рыбак,fischer,pescador,pescatore,pêcheur,漁夫,ngư dân,漁師,어부,ชาวประมง,nelayan,balıkçı,صياد السمك,דַיָג,मछुआरे
policeman,rendőr,poliisi,αστυνομικός,полицейский,polizist,policía,poliziotto,policier,警察,cảnh sát,警官,경관,ตำรวจ,polisi,polis,الشرطي,שׁוֹטֵר,पुलिसवाला
firefighter,tűzoltó,palomies,πυροσβέστης,пожарный,feuerwehrmann,bombero,pompiere,sapeur pompier,消防隊員,lính cứu hỏa,消防士,소방관,นักดับเพลิง,petugas pemadam kebakaran,itfaiyeci,رجال الاطفاء,כבאי,अग्निशमन
nurse,ápoló,sairaanhoitaja,νοσοκόμα,медсестра,krankenschwester,enfermero,infermiera,infirmière,護士,y tá,看護婦,간호사,พยาบาล,perawat,hemşire,ممرض,אָחוֹת,नर्स
pilot,pilot,lentäjä,πιλότος,пилот,pilot,piloto,pilota,pilote,飛行員,phi công,パイロット,조종사,นักบิน,pilot,pilot,طيار,טַיָס,पायलट
stewardess,stewardess,lentoemäntä,τροφοδότης,стюардесса,stewardess,azafata,hostess,hôtesse,空中小姐,tiếp viên hàng không,スチュワーデス,스튜어디스,พนักงานเสิร์ฟ,pramugari,hostes,مضيفة,דיילה,भंडारिन
midwife,bába,kätilö,μαία,акушерка,hebamme,partera,ostetrica,sage-femme,助產士,nữ hộ sinh,助産師,산파,ผดุงครรภ์,bidan,ebe,قابلة,מְיַלֶדֶת,दाई
cook,főzés,kokki,μάγειρας,готовить пищу,koch,cocinero,cucinare,cuisinier,廚師,đầu bếp,料理,요리하다,ทำอาหาร,memasak,pişirmek,يطبخ,לְבַשֵׁל,कुक
waiter,pincér,tarjoilija,σερβιτόρος,официант,kellner,mesero,cameriere,garçon,服務員,nam phục vụ,ウェイター,웨이터,บริกร,pelayan,garson,النادل,מֶלְצַר,वेटर
tailor,szabó,räätälöidä,ράφτης,портной,schneider,sastre,sarto,tailleur,裁縫,thợ may,仕立て屋,재단사,ช่างตัดเสื้อ,penjahit,terzi,خياط,לְהַתְאִים,दर्जी
cashier,pénztár,kassa,ταμίας,касса,kassierer,cajero,cassiere,la caissière,出納員,thu ngân,レジ,출납원,แคชเชียร์,kasir,kasiyer,أمين الصندوق,קופאית,कैशियर
receptionist,recepciós,vastaanottovirkailija,υπεύθυνος υποδοχής,регистратор,rezeptionist,recepcionista,addetto alla reception,réceptionniste,接待員,nhân viên tiếp tân,受付,접수 원,พนักงานต้อนรับ,resepsionis,resepsiyonist,موظف الإستقبال,פְּקִיד קַבָּלָה,रिसेप्शनिस्ट
optician,látszerész,optikko,διοπτροτέχνης,оптик,optiker,óptico,ottico,opticien,眼鏡師,bác sĩ nhãn khoa,眼鏡学者,안경도,ช่างแว่นตา,ahli kacamata,gözlükçü,اخصائي نظارات,אוֹפְּטִיקַאִי,प्रकाशविज्ञानशास्री
soldier,katona,sotilas,στρατιώτης,солдат,soldat,soldado,soldato,soldat,士兵,binh sĩ,兵隊,군인,ทหาร,tentara,asker,جندي,לוֹחֶם,सिपाही
bus driver,buszsofőr,bussikuski,οδηγός λεωφορείου,водитель автобуса,busfahrer,conductor de autobús,autista,conducteur de bus,公車司機,tài xế xe buýt,バス運転手,버스 기사 님,คนขับรถบัส,supir bis,otobüs şöförü,سائق الحافلة,נהג אוטובוס,बस का संचालक
bodyguard,testőre,henkivartija,σωματοφύλακας,телохранитель,leibwächter,guardaespaldas,guardia del corpo,garde du corps,保鏢,bộ phận vệ sĩ,ボディーガード,친위대,ผู้คุ้มกัน,pengawal,koruma,حارس شخصي,שׁוֹמֵר רֹאשׁ,अंगरक्षक
priest,pap,pappi,παπάς,священник,priester,sacerdote,sacerdote,prêtre,牧師,thầy tu,祭司,성직자,นักบวช,pendeta,rahip,كاهن,כּוֹמֶר,पुजारी
photographer,fényképész,valokuvaaja,φωτογράφος,фотограф,fotograf,fotógrafo,fotografo,photographe,攝影師,nhiếp ảnh gia,写真家,사진 작가,ช่างภาพ,juru potret,fotoğrafçı,مصور فوتوغرافي,צַלָם,फ़ोटोग्राफ़र
referee,bíró,tuomari,διαιτητής,рефери,schiedsrichter,árbitro,arbitro,arbitre,裁判,trọng tài,審判,심판,ผู้ตัดสิน,wasit,hakem,حكم,שׁוֹפֵט,रेफरी
